Store,Dept,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Lag_1,Lag_2,Rolling_Mean,Type_B,Type_C,Size,Month,Risk_Category,Predicted_Sales,Scenario_Sales,Store_Category,Anomaly
4,52,2012-01-13,2768.89,False,34.41,3.263,3666.28,14553.37,76.37,820.37,5955.28,130.244,4.607,3998.37,3100.81,4788.1224999999995,False,False,205863,1,Normal,3235.3228000000013,3235.3228000000013,High,False
4,52,2012-01-20,3429.4,False,42.09,3.273,2109.41,7040.02,44.16,918.36,1116.83,130.2792258,4.607,2768.89,3998.37,3324.3675000000003,False,False,205863,1,Normal,3347.5127999999972,3347.5127999999972,High,False
4,52,2012-01-27,3414.53,False,40.31,3.29,1346.06,3740.12,46.16,445.47,2451.89,130.3144516,4.607,3429.4,2768.89,3402.7975000000006,False,False,205863,1,Normal,3637.732599999999,3637.732599999999,High,False
4,52,2012-02-03,4772.71,False,41.81,3.354,50820.76,4033.29,285.11,48086.64,7456.15,130.3496774,4.607,3414.53,3429.4,3596.3825000000006,False,False,205863,2,Normal,4173.1867999999995,4173.1867999999995,High,False
4,52,2012-02-10,4181.24,True,33.0,3.411,11374.63,7208.51,118.37,12869.78,10618.93,130.3849032,4.607,4772.71,3414.53,3949.4700000000003,False,False,205863,2,Normal,4231.833199999998,4866.608179999997,High,False
4,52,2012-02-17,4334.56,False,34.19,3.493,14225.99,11049.65,17.36,11912.49,7565.99,130.4546207,4.607,4181.24,4772.71,4175.76,False,False,205863,2,Normal,4193.188,4193.188,High,False
4,52,2012-02-24,3564.49,False,41.31,3.541,9777.71,4703.88,5.4,1179.72,9352.14,130.5502069,4.607,4334.56,4181.24,4213.25,False,False,205863,2,Normal,3807.611999999999,3807.611999999999,High,False
4,52,2012-03-02,5755.31,False,50.38,3.619,18564.88,1394.86,32.93,10714.6,3592.82,130.6457931,4.607,3564.49,4334.56,4458.900000000001,False,False,205863,3,Normal,5504.8758,5504.8758,High,False
4,52,2012-03-09,3837.77,False,53.63,3.667,8779.57,602.02,8.53,1103.64,9464.98,130.7413793,4.607,5755.31,3564.49,4373.0325,False,False,205863,3,Normal,4458.201999999998,4458.201999999998,High,False
4,52,2012-03-23,3016.49,False,59.07,3.759,8806.8,-10.5,5.99,739.14,4396.97,130.8966452,4.607,3321.66,3837.77,3982.8075000000003,False,False,205863,3,Normal,3597.959599999999,3597.959599999999,High,False
4,52,2012-03-30,2975.06,False,72.63,3.82,2565.8,442.52,6.5,487.66,4076.68,130.9670968,4.607,3016.49,3321.66,3287.745000000001,False,False,205863,3,Normal,3163.9083999999984,3163.9083999999984,High,False
4,52,2012-04-13,1803.59,False,68.69,3.881,12506.74,5941.43,30.84,3915.29,4392.95,131.108,4.308,4214.68,2975.06,3002.4550000000004,False,False,205863,4,Normal,2009.9775999999986,2009.9775999999986,High,False
4,52,2012-04-20,2447.44,False,68.6,3.864,2774.39,4279.41,43.43,2409.97,4544.22,131.1173333,4.308,1803.59,4214.68,2860.1925000000006,False,False,205863,4,Normal,2261.712000000001,2261.712000000001,High,False
4,52,2012-04-27,2437.98,False,76.47,3.81,3993.66,97.77,26.68,113.37,3947.45,131.1266667,4.308,2447.44,1803.59,2725.9225000000006,False,False,205863,4,Normal,3092.0804000000007,3092.0804000000007,High,False
4,52,2012-05-11,4145.99,False,67.64,3.685,20499.88,86.0,103.05,5005.96,3815.16,131.1453333,4.308,4053.35,2437.98,3271.1900000000005,False,False,205863,5,Normal,4066.6385999999993,4066.6385999999993,High,False
4,52,2012-05-25,2810.96,False,77.47,3.551,4330.02,436.0,862.31,3268.41,3749.53,131.0287742,4.308,4085.16,4145.99,3773.8650000000002,False,False,205863,5,Normal,3120.780600000001,3120.780600000001,High,False
4,52,2012-06-01,2924.53,False,77.41,3.483,10165.22,8.6,47.93,2676.33,4896.34,130.9592258,4.308,2810.96,4085.16,3491.6600000000003,False,False,205863,6,Normal,2986.3336,2986.3336,High,False
4,52,2012-06-08,4123.9,False,78.11,3.433,7429.46,249.8,7.86,4235.27,9690.55,130.8896774,4.308,2924.53,2810.96,3486.1375000000003,False,False,205863,6,Normal,4111.073199999998,4111.073199999998,High,False
4,52,2012-06-15,2879.97,False,80.94,3.372,16063.84,84.0,0.22,2105.39,6113.16,130.8295333,4.308,4123.9,2924.53,3184.8400000000006,False,False,205863,6,Normal,2999.697,2999.697,High,False
4,52,2012-06-22,3482.57,False,81.63,3.329,6619.2,351.22,3.48,5390.02,10920.89,130.7929,4.308,2879.97,4123.9,3352.7425000000003,False,False,205863,6,Normal,3330.020600000002,3330.020600000002,High,False
4,52,2012-07-06,3031.81,False,80.37,3.187,9789.03,90.0,157.62,10671.47,3864.91,130.7196333,4.077,2944.99,3482.57,3084.8350000000005,False,False,205863,7,Normal,3054.1459999999993,3054.1459999999993,High,False
4,52,2012-07-13,2890.25,False,76.86,3.224,11075.38,151.0,17.27,3810.25,4766.88,130.683,4.077,3031.81,2944.99,3087.4050000000007,False,False,205863,7,Normal,3078.5647999999997,3078.5647999999997,High,False
4,52,2012-07-20,3253.06,False,79.14,3.263,4799.23,47.55,30.56,634.78,4648.91,130.7012903,4.077,2890.25,3031.81,3030.0275000000006,False,False,205863,7,Normal,3342.768999999999,3342.768999999999,High,False
4,52,2012-07-27,2831.18,False,81.06,3.356,7011.68,68.7,4.26,13565.83,3841.61,130.7195806,4.077,3253.06,2890.25,3001.5750000000007,False,False,205863,7,Normal,2813.988199999999,2813.988199999999,High,False
4,52,2012-08-03,3187.04,False,83.86,3.374,29127.2,42.27,58.34,22663.73,10925.99,130.737871,4.077,2831.18,3253.06,3040.3825,False,False,205863,8,Normal,3065.3509999999997,3065.3509999999997,High,False
4,52,2012-08-10,2202.72,False,83.21,3.476,16996.42,36.6,60.94,4777.2,3937.09,130.7561613,4.077,3187.04,2831.18,2868.5,False,False,205863,8,Normal,2427.984200000001,2427.984200000001,High,False
4,52,2012-08-17,2996.98,False,81.41,3.552,2531.63,15.04,5.54,1269.13,3528.9,130.7909677,4.077,2202.72,3187.04,2804.4800000000005,False,False,205863,8,Normal,2825.2537999999995,2825.2537999999995,High,False
4,52,2012-08-31,2589.04,False,76.47,3.646,19617.58,1.02,68.29,7187.73,6428.12,130.8853548,4.077,2907.81,2996.98,2674.1375000000007,False,False,205863,8,Normal,2617.825999999998,2617.825999999998,High,False
4,52,2012-09-07,3193.02,True,82.09,3.709,9082.61,16.0,59.06,7217.88,8026.47,130.9325484,4.077,2589.04,2907.81,2921.7125,False,False,205863,9,Normal,3034.291999999999,3489.4357999999984,High,False
4,52,2012-09-21,4129.6,False,68.97,3.721,11214.89,5.73,16.84,6376.86,4417.13,131.0103333,4.077,3316.54,3193.02,3307.0500000000006,False,False,205863,9,Normal,3859.213200000002,3859.213200000002,High,False
4,52,2012-09-28,3057.49,False,71.74,3.666,5333.92,5.73,2.94,1931.02,9753.37,131.043,4.077,4129.6,3316.54,3424.162500000001,False,False,205863,9,Normal,3073.8916,3073.8916,High,False
4,54,2011-11-11,58.04,False,47.12,3.286,12851.52,16658.47,430.13,5630.01,9213.39,129.8167097,5.143,27.0,38.92,45.7,False,False,205863,11,Normal,62.30079999999999,62.30079999999999,High,False
4,54,2011-11-18,15.88,False,50.44,3.294,4539.94,840.56,372.9,613.96,5358.13,129.8268333,5.143,58.04,27.0,34.96,False,False,205863,11,Normal,22.13960000000001,22.13960000000001,High,False
4,54,2011-11-25,91.8,True,47.96,3.225,561.45,137.88,83340.33,44.04,9239.23,129.8364,5.143,15.88,58.04,48.18,False,False,205863,11,Normal,76.32740000000005,87.77651000000006,High,False
4,54,2011-12-02,99.76,False,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2,129.8459667,5.143,91.8,15.88,66.37,False,False,205863,12,Normal,100.7710000000001,100.7710000000001,High,False
4,54,2011-12-09,89.84,False,31.64,3.153,5857.72,30.0,984.98,4692.5,13503.99,129.8555333,5.143,99.76,91.8,74.32000000000001,False,False,205863,12,Normal,84.48780000000005,84.48780000000005,High,False
4,54,2011-12-16,171.8,False,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95,129.8980645,5.143,89.84,99.76,113.30000000000001,False,False,205863,12,Normal,160.0000000000001,160.0000000000001,High,False
4,54,2011-12-23,93.16,False,35.92,3.103,2461.94,69.05,2938.24,52.0,4396.76,129.9845484,5.143,171.8,89.84,113.64000000000001,False,False,205863,12,Normal,112.48479999999998,112.48479999999998,High,False
4,54,2011-12-30,78.08,True,36.89,3.119,3496.13,72413.71,399.77,776.26,5012.53,130.0710323,5.143,93.16,171.8,108.22000000000001,False,False,205863,12,Normal,76.05159999999998,87.45933999999997,High,False
4,54,2012-01-06,20.88,False,38.64,3.158,7857.71,38677.72,234.0,863.22,8682.95,130.1575161,4.607,78.08,93.16,90.98,False,False,205863,1,Normal,37.000000000000036,37.000000000000036,High,False
4,54,2012-01-13,64.72,False,34.41,3.263,3666.28,14553.37,76.37,820.37,5955.28,130.244,4.607,20.88,78.08,64.21,False,False,205863,1,Normal,64.57079999999998,64.57079999999998,High,False
4,54,2012-01-20,65.84,False,42.09,3.273,2109.41,7040.02,44.16,918.36,1116.83,130.2792258,4.607,64.72,20.88,57.379999999999995,False,False,205863,1,Normal,68.55540000000002,68.55540000000002,High,False
4,54,2012-01-27,14.24,False,40.31,3.29,1346.06,3740.12,46.16,445.47,2451.89,130.3144516,4.607,65.84,64.72,41.42,False,False,205863,1,Normal,3.9342000000000006,3.9342000000000006,High,False
4,54,2012-02-03,39.88,False,41.81,3.354,50820.76,4033.29,285.11,48086.64,7456.15,130.3496774,4.607,14.24,65.84,46.17,False,False,205863,2,Normal,29.978800000000014,29.978800000000014,High,False
4,54,2012-02-10,53.8,True,33.0,3.411,11374.63,7208.51,118.37,12869.78,10618.93,130.3849032,4.607,39.88,14.24,43.44,False,False,205863,2,Normal,49.26280000000001,56.65222000000001,High,False
4,54,2012-02-17,152.76,False,34.19,3.493,14225.99,11049.65,17.36,11912.49,7565.99,130.4546207,4.607,53.8,39.88,65.16999999999999,False,False,205863,2,Normal,122.53440000000009,122.53440000000009,High,False
4,54,2012-02-24,15.0,False,41.31,3.541,9777.71,4703.88,5.4,1179.72,9352.14,130.5502069,4.607,152.76,53.8,65.35999999999999,False,False,205863,2,Normal,22.928600000000003,22.928600000000003,High,False
4,54,2012-03-02,28.92,False,50.38,3.619,18564.88,1394.86,32.93,10714.6,3592.82,130.6457931,4.607,15.0,152.76,62.61999999999999,False,False,205863,3,Normal,26.67340000000001,26.67340000000001,High,False
4,54,2012-03-09,28.92,False,53.63,3.667,8779.57,602.02,8.53,1103.64,9464.98,130.7413793,4.607,28.92,15.0,56.39999999999999,False,False,205863,3,Normal,45.30700000000004,45.30700000000004,High,False
4,54,2012-03-23,74.72,False,59.07,3.759,8806.8,-10.5,5.99,739.14,4396.97,130.8966452,4.607,88.84,28.92,55.349999999999994,False,False,205863,3,Normal,68.43559999999997,68.43559999999997,High,False
4,54,2012-03-30,44.92,False,72.63,3.82,2565.8,442.52,6.5,487.66,4076.68,130.9670968,4.607,74.72,88.84,59.349999999999994,False,False,205863,3,Normal,37.425200000000025,37.425200000000025,High,False
4,54,2012-04-13,28.92,False,68.69,3.881,12506.74,5941.43,30.84,3915.29,4392.95,131.108,4.308,25.0,44.92,43.38999999999999,False,False,205863,4,Normal,37.41260000000002,37.41260000000002,High,False
4,54,2012-04-20,31.92,False,68.6,3.864,2774.39,4279.41,43.43,2409.97,4544.22,131.1173333,4.308,28.92,25.0,32.69,False,False,205863,4,Normal,31.51640000000002,31.51640000000002,High,False
4,54,2012-04-27,48.92,False,76.47,3.81,3993.66,97.77,26.68,113.37,3947.45,131.1266667,4.308,31.92,28.92,33.69,False,False,205863,4,Normal,43.550000000000026,43.550000000000026,High,False
4,54,2012-05-11,134.72,False,67.64,3.685,20499.88,86.0,103.05,5005.96,3815.16,131.1453333,4.308,22.88,48.92,59.61,False,False,205863,5,Normal,107.75460000000002,107.75460000000002,High,False
4,54,2012-05-25,23.92,False,77.47,3.551,4330.02,436.0,862.31,3268.41,3749.53,131.0287742,4.308,83.84,134.72,66.33999999999999,False,False,205863,5,Normal,25.413600000000006,25.413600000000006,High,False
4,54,2012-06-08,26.0,False,78.11,3.433,7429.46,249.8,7.86,4235.27,9690.55,130.8896774,4.308,23.92,83.84,67.11999999999999,False,False,205863,6,Normal,37.99980000000001,37.99980000000001,High,False
4,54,2012-06-15,13.38,False,80.94,3.372,16063.84,84.0,0.22,2105.39,6113.16,130.8295333,4.308,26.0,23.92,36.785,False,False,205863,6,Normal,26.617800000000024,26.617800000000024,High,False
4,54,2012-06-22,115.56,False,81.63,3.329,6619.2,351.22,3.48,5390.02,10920.89,130.7929,4.308,13.38,26.0,44.71499999999999,False,False,205863,6,Normal,94.72400000000003,94.72400000000003,High,True
4,54,2012-07-06,15.0,False,80.37,3.187,9789.03,90.0,157.62,10671.47,3864.91,130.7196333,4.077,5.88,115.56,37.455,False,False,205863,7,Normal,14.8204,14.8204,High,False
4,54,2012-07-13,30.92,False,76.86,3.224,11075.38,151.0,17.27,3810.25,4766.88,130.683,4.077,15.0,5.88,41.83999999999999,False,False,205863,7,Normal,40.750400000000035,40.750400000000035,High,False
4,54,2012-08-03,5.88,False,83.86,3.374,29127.2,42.27,58.34,22663.73,10925.99,130.737871,4.077,30.92,15.0,14.419999999999993,False,False,205863,8,Normal,7.813999999999998,7.813999999999998,High,False
4,54,2012-08-10,5.88,False,83.21,3.476,16996.42,36.6,60.94,4777.2,3937.09,130.7561613,4.077,5.88,30.92,14.419999999999993,False,False,205863,8,Normal,6.920399999999997,6.920399999999997,High,False
4,54,2012-08-17,23.92,False,81.41,3.552,2531.63,15.04,5.54,1269.13,3528.9,130.7909677,4.077,5.88,5.88,16.649999999999995,False,False,205863,8,Normal,25.575599999999994,25.575599999999994,High,False
4,54,2012-08-31,123.44,False,76.47,3.646,19617.58,1.02,68.29,7187.73,6428.12,130.8853548,4.077,17.64,23.92,42.71999999999999,False,False,205863,8,Normal,96.5574,96.5574,High,True
4,54,2012-09-07,64.48,True,82.09,3.709,9082.61,16.0,59.06,7217.88,8026.47,130.9325484,4.077,123.44,17.64,57.36999999999999,False,False,205863,9,Normal,61.76060000000001,71.02469,High,False
4,54,2012-09-21,43.92,False,68.97,3.721,11214.89,5.73,16.84,6376.86,4417.13,131.0103333,4.077,30.92,64.48,65.69,False,False,205863,9,Normal,55.95320000000003,55.95320000000003,High,False
4,54,2012-09-28,28.8,False,71.74,3.666,5333.92,5.73,2.94,1931.02,9753.37,131.043,4.077,43.92,30.92,42.029999999999994,False,False,205863,9,Normal,39.94939999999999,39.94939999999999,High,False
4,55,2011-11-11,34547.13,False,47.12,3.286,12851.52,16658.47,430.13,5630.01,9213.39,129.8167097,5.143,18662.22,17891.18,22706.48,False,False,205863,11,Normal,33133.01379999998,33133.01379999998,High,False
4,55,2011-11-18,27012.47,False,50.44,3.294,4539.94,840.56,372.9,613.96,5358.13,129.8268333,5.143,34547.13,18662.22,24528.25,False,False,205863,11,Normal,26109.04939999999,26109.04939999999,High,False
4,55,2011-11-25,51470.28,True,47.96,3.225,561.45,137.88,83340.33,44.04,9239.23,129.8364,5.143,27012.47,34547.13,32923.025,False,False,205863,11,Normal,44252.2858,50890.12866999999,High,False
4,55,2011-12-02,24415.42,False,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2,129.8459667,5.143,51470.28,27012.47,34361.325,False,False,205863,12,Normal,27765.067399999993,27765.067399999993,High,False
4,55,2011-12-09,29940.98,False,31.64,3.153,5857.72,30.0,984.98,4692.5,13503.99,129.8555333,5.143,24415.42,51470.28,33209.7875,False,False,205863,12,Normal,30461.967999999993,30461.967999999993,High,False
4,55,2011-12-16,41932.33,False,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95,129.8980645,5.143,29940.98,24415.42,36939.7525,False,False,205863,12,Normal,42923.827200000014,42923.827200000014,High,False
4,55,2011-12-23,70346.57,False,35.92,3.103,2461.94,69.05,2938.24,52.0,4396.76,129.9845484,5.143,41932.33,29940.98,41658.825,False,False,205863,12,Normal,67455.45619999999,67455.45619999999,High,False
4,55,2011-12-30,31258.92,True,36.89,3.119,3496.13,72413.71,399.77,776.26,5012.53,130.0710323,5.143,70346.57,41932.33,43369.700000000004,False,False,205863,12,Normal,30688.699599999985,35292.00453999998,High,False
4,55,2012-01-06,19970.87,False,38.64,3.158,7857.71,38677.72,234.0,863.22,8682.95,130.1575161,4.607,31258.92,70346.57,40877.1725,False,False,205863,1,Normal,20153.700999999997,20153.700999999997,High,False
4,55,2012-01-13,14576.01,False,34.41,3.263,3666.28,14553.37,76.37,820.37,5955.28,130.244,4.607,19970.87,31258.92,34038.0925,False,False,205863,1,Normal,16438.87780000001,16438.87780000001,High,False
4,55,2012-01-20,14445.84,False,42.09,3.273,2109.41,7040.02,44.16,918.36,1116.83,130.2792258,4.607,14576.01,19970.87,20062.91,False,False,205863,1,Normal,15342.4058,15342.4058,High,False
4,55,2012-01-27,13220.91,False,40.31,3.29,1346.06,3740.12,46.16,445.47,2451.89,130.3144516,4.607,14445.84,14576.01,15553.4075,False,False,205863,1,Normal,14083.248800000003,14083.248800000003,High,False
4,55,2012-02-03,16246.6,False,41.81,3.354,50820.76,4033.29,285.11,48086.64,7456.15,130.3496774,4.607,13220.91,14445.84,14622.34,False,False,205863,2,Normal,15892.59819999999,15892.59819999999,High,False
4,55,2012-02-10,21598.9,True,33.0,3.411,11374.63,7208.51,118.37,12869.78,10618.93,130.3849032,4.607,16246.6,13220.91,16378.0625,False,False,205863,2,Normal,21762.40040000001,25026.76046000001,High,False
4,55,2012-02-17,23257.55,False,34.19,3.493,14225.99,11049.65,17.36,11912.49,7565.99,130.4546207,4.607,21598.9,16246.6,18580.989999999998,False,False,205863,2,Normal,23009.85380000001,23009.85380000001,High,False
4,55,2012-02-24,20304.42,False,41.31,3.541,9777.71,4703.88,5.4,1179.72,9352.14,130.5502069,4.607,23257.55,21598.9,20351.8675,False,False,205863,2,Normal,20031.17540000001,20031.17540000001,High,False
4,55,2012-03-02,20571.78,False,50.38,3.619,18564.88,1394.86,32.93,10714.6,3592.82,130.6457931,4.607,20304.42,23257.55,21433.1625,False,False,205863,3,Normal,20434.90240000001,20434.90240000001,High,False
4,55,2012-03-09,19608.85,False,53.63,3.667,8779.57,602.02,8.53,1103.64,9464.98,130.7413793,4.607,20571.78,20304.42,20935.65,False,False,205863,3,Normal,20354.732599999992,20354.732599999992,High,False
4,55,2012-03-23,17242.4,False,59.07,3.759,8806.8,-10.5,5.99,739.14,4396.97,130.8966452,4.607,19239.82,19608.85,19165.7125,False,False,205863,3,Normal,17907.80740000001,17907.80740000001,High,False
4,55,2012-03-30,15575.63,False,72.63,3.82,2565.8,442.52,6.5,487.66,4076.68,130.9670968,4.607,17242.4,19239.82,17916.675,False,False,205863,3,Normal,16526.3892,16526.3892,High,False
4,55,2012-04-13,14204.76,False,68.69,3.881,12506.74,5941.43,30.84,3915.29,4392.95,131.108,4.308,16975.77,15575.63,15999.640000000001,False,False,205863,4,Normal,14886.029800000004,14886.029800000004,High,False
4,55,2012-04-20,14836.66,False,68.6,3.864,2774.39,4279.41,43.43,2409.97,4544.22,131.1173333,4.308,14204.76,16975.77,15398.205,False,False,205863,4,Normal,14248.0538,14248.0538,High,False
4,55,2012-04-27,12119.58,False,76.47,3.81,3993.66,97.77,26.68,113.37,3947.45,131.1266667,4.308,14836.66,14204.76,14534.192500000001,False,False,205863,4,Normal,13044.729999999996,13044.729999999996,High,False
4,55,2012-05-11,11601.4,False,67.64,3.685,20499.88,86.0,103.05,5005.96,3815.16,131.1453333,4.308,13251.82,12119.58,12952.365,False,False,205863,5,Normal,12263.85080000001,12263.85080000001,High,False
4,55,2012-05-25,14549.64,False,77.47,3.551,4330.02,436.0,862.31,3268.41,3749.53,131.0287742,4.308,14132.76,11601.4,13383.904999999999,False,False,205863,5,Normal,14441.25060000001,14441.25060000001,High,False
4,55,2012-06-01,14106.66,False,77.41,3.483,10165.22,8.6,47.93,2676.33,4896.34,130.9592258,4.308,14549.64,14132.76,13597.615,False,False,205863,6,Normal,13846.864400000002,13846.864400000002,High,False
4,55,2012-06-08,12942.88,False,78.11,3.433,7429.46,249.8,7.86,4235.27,9690.55,130.8896774,4.308,14106.66,14549.64,13932.984999999999,False,False,205863,6,Normal,13170.143600000001,13170.143600000001,High,False
4,55,2012-06-15,13049.19,False,80.94,3.372,16063.84,84.0,0.22,2105.39,6113.16,130.8295333,4.308,12942.88,14106.66,13662.092499999999,False,False,205863,6,Normal,13435.431599999993,13435.431599999993,High,False
4,55,2012-06-22,16426.64,False,81.63,3.329,6619.2,351.22,3.48,5390.02,10920.89,130.7929,4.308,13049.19,12942.88,14131.342499999999,False,False,205863,6,Normal,16252.415800000002,16252.415800000002,High,False
4,55,2012-07-06,14260.78,False,80.37,3.187,9789.03,90.0,157.62,10671.47,3864.91,130.7196333,4.077,14882.87,16426.64,14654.87,False,False,205863,7,Normal,14267.95220000001,14267.95220000001,High,False
4,55,2012-07-13,14399.39,False,76.86,3.224,11075.38,151.0,17.27,3810.25,4766.88,130.683,4.077,14260.78,14882.87,14992.42,False,False,205863,7,Normal,14573.657800000008,14573.657800000008,High,False
4,55,2012-07-20,14528.44,False,79.14,3.263,4799.23,47.55,30.56,634.78,4648.91,130.7012903,4.077,14399.39,14260.78,14517.87,False,False,205863,7,Normal,14188.80079999999,14188.80079999999,High,False
